head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Edward Said,employer,Columbia University,1,Q201538,P108,Q49088,What is the relationship between 'Edward Said' and 'Columbia University'?,'Edward Said' [educated at] 'Columbia University',['educated at'],employer,"['True. Reason: Edward Said was indeed educated at Columbia University, where he completed both his undergraduate and graduate studies.']"
Edvard Radzinsky,"languages spoken, written, or signed",Polish,0,Q283859,P1412,Q809,What is the relationship between 'Edvard Radzinsky' and 'Polish'?,'Edvard Radzinsky' [ethnic group] 'Polish',['ethnic group'],relationship is ambiguous,"['False. Reason: Edvard Radzinsky is a Russian writer and historian, not Polish.']"
Brad Pitt,spouse,Seth Rogen,0,Q35332,P26,Q220308,What is the relationship between 'Brad Pitt' and 'Seth Rogen'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Bernard-Henri Lévy,occupation,poet,0,Q313509,P106,Q49757,What is the relationship between 'Bernard-Henri Lévy' and 'poet'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Thomas Mann,occupation,playwright,0,Q37030,P106,Q214917,What is the relationship between 'Thomas Mann' and 'playwright'?,'Thomas Mann' [occupation] 'playwright',['occupation'],relationship is ambiguous,['False. Reason: Thomas Mann was a German novelist and not a playwright.']
Ján Kollár,occupation,writer,1,Q220550,P106,Q36180,What is the relationship between 'Ján Kollár' and 'writer'?,'Ján Kollár' [occupation] 'writer',['occupation'],occupation,"['True. Reason: Ján Kollár is a well-known Slovak poet, writer, and philosopher, so it is true that he is a writer.']"
AJ Michalka,country of citizenship,Israel,0,Q236066,P27,Q801,What is the relationship between 'AJ Michalka' and 'Israel'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Herman Francis Mark,educated at,Heidelberg University,0,Q85914,P69,Q151510,What is the relationship between 'Herman Francis Mark' and 'Heidelberg University'?,'Herman Francis Mark' [educated at] 'Heidelberg University',['educated at'],relationship is ambiguous,"['True. Reason: Herman Francis Mark was indeed educated at Heidelberg University, where he received his doctorate in chemistry in 1926.']"
Robin Gibb,genre,hard rock,0,Q188482,P136,Q83270,What is the relationship between 'Robin Gibb' and 'hard rock'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Theodor Mommsen,country of citizenship,Romania,0,Q25351,P27,Q218,What is the relationship between 'Theodor Mommsen' and 'Romania'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Pavel Jozef Šafárik,country of citizenship,Soviet Union,0,Q158354,P27,Q15180,What is the relationship between 'Pavel Jozef Šafárik' and 'Soviet Union'?,'Pavel Jozef Šafárik' [diplomatic relation] 'Soviet Union',['diplomatic relation'],relationship is ambiguous,"['False. Reason: Pavel Jozef Šafárik was a Slovak poet, writer, and historian who lived in the 19th century, while the Soviet Union was established in 1922, after his lifetime. Therefore, it is not possible for Pavel Jozef Šafárik to have a diplomatic relation with the Soviet Union.']"
AJ Michalka,occupation,singer-songwriter,1,Q236066,P106,Q488205,What is the relationship between 'AJ Michalka' and 'singer-songwriter'?,'AJ Michalka' [occupation] 'singer-songwriter',['occupation'],occupation,"['True. Reason: AJ Michalka is a well-known singer-songwriter, so it is common knowledge that her occupation is a singer-songwriter.']"
Bryan Ferry,occupation,film actor,1,Q216179,P106,Q10800557,What is the relationship between 'Bryan Ferry' and 'film actor'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Mae West,place of burial,New York City,1,Q202878,P119,Q60,What is the relationship between 'Mae West' and 'New York City'?,'Mae West' [residence] 'New York City',['residence'],place of burial,"['False. Reason: Mae West was associated with various places throughout her life, including Los Angeles and Hollywood, but she was not specifically known to have resided in New York City.']"
Lori Lieberman,country of citizenship,Brazil,0,Q536723,P27,Q155,What is the relationship between 'Lori Lieberman' and 'Brazil'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Galina Vishnevskaya,place of death,Munich,0,Q230916,P20,Q1726,What is the relationship between 'Galina Vishnevskaya' and 'Munich'?,'Galina Vishnevskaya' [place of death] 'Munich',['place of death'],relationship is ambiguous,"['False. Reason: Galina Vishnevskaya, a Russian opera singer, passed away in Russia, not in Munich.']"
Camille Jordan,employer,École Polytechnique,1,Q310755,P108,Q273626,What is the relationship between 'Camille Jordan' and 'École Polytechnique'?,'Camille Jordan' [educated at] 'École Polytechnique',['educated at'],employer,['True. Reason: Camille Jordan was indeed a French mathematician who was educated at École Polytechnique.']
Hans Mayer,country of citizenship,Austria-Hungary,0,Q70737,P27,Q28513,What is the relationship between 'Hans Mayer' and 'Austria-Hungary'?,'Hans Mayer' [country of citizenship] 'Austria-Hungary',['country of citizenship'],relationship is ambiguous,"['True. Reason: Hans Mayer was born in Austria-Hungary in 1907, so it is logical to assume that his country of citizenship would be Austria-Hungary.']"
Lea Salonga,record label,Sony Music,1,Q294144,P264,Q330629,What is the relationship between 'Lea Salonga' and 'Sony Music'?,'Lea Salonga' [record label] 'Sony Music',['record label'],record label,"['False. Reason: Lea Salonga is primarily known as a Broadway and recording artist, and she has been associated with various record labels throughout her career, but she is not specifically known to be signed to Sony Music.']"
Hannah Arendt,influenced by,Heinrich Heine,0,Q60025,P737,Q44403,What is the relationship between 'Hannah Arendt' and 'Heinrich Heine'?,'Hannah Arendt' [influenced by] 'Heinrich Heine',['influenced by'],relationship is ambiguous,"['False. Reason: The relationship is false because Hannah Arendt was not influenced by Heinrich Heine. Heinrich Heine was a German poet and writer known for his lyrical poetry and works of social criticism, while Hannah Arendt was a political theorist and philosopher known for her works on totalitarianism and the nature of power. Their fields of expertise do not overlap, so it is unlikely that Arendt was influenced by Heine.']"
Jennette McCurdy,genre,pop music,1,Q4473,P136,Q37073,What is the relationship between 'Jennette McCurdy' and 'pop music'?,Relationship is ambiguous,['relationship is ambiguous'],genre,['relationship is ambiguous']
Marvin Gaye,record label,Motown,1,Q189758,P264,Q43327,What is the relationship between 'Marvin Gaye' and 'Motown'?,'Marvin Gaye' [record label] 'Motown',['record label'],record label,"['True. Reason: Marvin Gaye was signed to Motown, so the relationship between Marvin Gaye and Motown as a record label is true.']"
Elizabeth Bishop,occupation,diplomat,0,Q235946,P106,Q193391,What is the relationship between 'Elizabeth Bishop' and 'diplomat'?,'Elizabeth Bishop' [unmarried partner] 'diplomat',['unmarried partner'],relationship is ambiguous,['False. Reason: Elizabeth Bishop was not known to have a romantic relationship with a diplomat.']
Tara Strong,place of birth,Munich,0,Q4029,P19,Q1726,What is the relationship between 'Tara Strong' and 'Munich'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Saul Williams,occupation,television actor,1,Q533369,P106,Q10798782,What is the relationship between 'Saul Williams' and 'television actor'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Edward Said,country of citizenship,Austria,0,Q201538,P27,Q40,What is the relationship between 'Edward Said' and 'Austria'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
J. Rodolfo Wilcock,occupation,politician,0,Q1643790,P106,Q82955,What is the relationship between 'J. Rodolfo Wilcock' and 'politician'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Edward Sabine,occupation,inventor,0,Q311223,P106,Q205375,What is the relationship between 'Edward Sabine' and 'inventor'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Göttingen,country,German Democratic Republic,0,Q3033,P17,Q16957,What is the relationship between 'Göttingen' and 'German Democratic Republic'?,'Göttingen' [located in] 'German Democratic Republic',['located in'],relationship is ambiguous,"['False. Reason: Göttingen is located in Germany, not in the German Democratic Republic. The German Democratic Republic was the official name for East Germany, which Göttingen is not a part of.']"
Johann Wolfgang von Goethe,member of,Bavarian Academy of Sciences and Humanities,1,Q5879,P463,Q684415,What is the relationship between 'Johann Wolfgang von Goethe' and 'Bavarian Academy of Sciences and Humanities'?,'Johann Wolfgang von Goethe' [member of] 'Bavarian Academy of Sciences and Humanities',['member of'],member of,"['True. Reason: Johann Wolfgang von Goethe was indeed a member of the Bavarian Academy of Sciences and Humanities, having been elected as a corresponding member in 1789.']"
Philippines,continent,Oceania,0,Q928,P30,Q538,What is the relationship between 'Philippines' and 'Oceania'?,'Philippines' [continent] 'Oceania',['continent'],relationship is ambiguous,['True. Reason: The Philippines is located in the continent of Oceania.']
Lily Allen,country of citizenship,Soviet Union,0,Q58735,P27,Q15180,What is the relationship between 'Lily Allen' and 'Soviet Union'?,'Lily Allen' [relationship is ambiguous] 'Soviet Union',['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Goldie Hawn,occupation,film actor,1,Q188459,P106,Q10800557,What is the relationship between 'Goldie Hawn' and 'film actor'?,'Goldie Hawn' [occupation] 'film actor',['occupation'],occupation,"[""True. Reason: Goldie Hawn is known for her career as a film actor; therefore, the statement 'Goldie Hawn' [occupation] 'film actor' is true.""]"
Arthur C. Clarke,ethnic group,English people,1,Q47087,P172,Q42406,What is the relationship between 'Arthur C. Clarke' and 'English people'?,'Arthur C. Clarke' [ethnic group] 'English people',['ethnic group'],ethnic group,"['True. Reason: Arthur C. Clarke was a British author, known for his science fiction works. English people generally refer to individuals from England, which is a country in the United Kingdom, where Arthur C. Clarke was born.']"
Poland,member of,UNESCO,1,Q36,P463,Q7809,What is the relationship between 'Poland' and 'UNESCO'?,'Poland' [member of] 'UNESCO',['member of'],member of,['True. Reason: Poland is a member of UNESCO.']
Denmark,diplomatic relation,Slovenia,1,Q35,P530,Q215,What is the relationship between 'Denmark' and 'Slovenia'?,'Denmark' [diplomatic relation] 'Slovenia',['diplomatic relation'],diplomatic relation,"['True. Reason: It is common for countries to have diplomatic relations with each other, therefore it is reasonable to assume that Denmark has diplomatic relations with Slovenia.']"
Renato Carosone,place of death,Rome,1,Q736099,P20,Q220,What is the relationship between 'Renato Carosone' and 'Rome'?,'Renato Carosone' [residence] 'Rome',['residence'],place of death,"['True. Reason: Renato Carosone, a prominent Italian musician, was born and lived in Napoli, Italy, and is not known for residing in Rome.']"
