head,relation,tail,prompt,response,pred_relation,true_relation,verification,pred_verification,pred_relation_2
Peter Cullen,acted in,Springtime with Roo,What is the relationship between 'Peter Cullen' and 'Springtime with Roo'?,'Peter Cullen' [acted in] 'Springtime with Roo',['acted in'],acted in,"['False. Reason: Peter Cullen is a voice actor known for lending his voice to characters like Optimus Prime in the Transformers series. ""Springtime with Roo"" is an animated film, and there is no record or common knowledge that Peter Cullen acted in this particular movie.']",['false'],['provided the voice for']
Radosav Petrović,plays for,FK Partizan,What is the relationship between 'Radosav Petrović' and 'FK Partizan'?,'Radosav Petrović' [plays for] 'FK Partizan',['plays for'],plays for,"['True. Reason: Radosav Petrović is a professional footballer who is known to have played for FK Partizan, as evidenced by his career history and public records.']",['true'],"['plays for', 'plays for']"
Val Teixeira,is affiliated to,Rhode Island Stingrays,What is the relationship between 'Val Teixeira' and 'Rhode Island Stingrays'?,'Val Teixeira' [plays for] 'Rhode Island Stingrays',['plays for'],is affiliated to,['False. Reason: There is no widely recognized information or common knowledge indicating that Val Teixeira plays for the Rhode Island Stingrays.'],['false'],['plays for']
Darren Daye,is affiliated to,LNB Pro A,What is the relationship between 'Darren Daye' and 'LNB Pro A'?,'Darren Daye' [played for] 'LNB Pro A',['played for'],is affiliated to,"['False. Reason: The LNB Pro A is the top-tier professional basketball league in France, and Darren Daye is a retired American professional basketball player who primarily played in the NBA and briefly in European leagues. There is no known connection between Darren Daye and LNB Pro A, so the relationship is false based on available information.']",['false'],['played for']
Voćin,is located in,Virovitica Podravina County,What is the relationship between 'Voćin' and 'Virovitica Podravina County'?,'Voćin' [is located in] 'Virovitica Podravina County',['is located in'],is located in,['True. Reason: Voćin is a town located in the Virovitica-Podravina County in Croatia. This is a geographical fact.'],['true'],"['is located in', 'is located in']"
Lewis John Carlino,has won prize,Saturn Award,What is the relationship between 'Lewis John Carlino' and 'Saturn Award'?,'Lewis John Carlino' [has won prize] 'Saturn Award',['has won prize'],has won prize,"['False. Reason: Lewis John Carlino is a screenwriter, director, and producer, while the Saturn Awards are awarded for achievements in science fiction, fantasy, and horror films, television, and home entertainment. Lewis John Carlino has not won the Saturn Award in the context of this relationship.']",['false'],['has won award']
Levan Maghradze,plays for,Ethnikos Achna FC,What is the relationship between 'Levan Maghradze' and 'Ethnikos Achna FC'?,'Levan Maghradze' [is affiliated to] 'Ethnikos Achna FC',['is affiliated to'],plays for,"['False. Reason: This relationship appears to be fabricated or inaccurate. Levan Maghradze is a Georgian rugby union player, while Ethnikos Achna FC is a Cypriot football club. There is no known affiliation between them in any credible information sources.']",['false'],['plays for']
John O'Neill (Northern Ireland footballer),plays for,Queens Park Rangers F.C.,What is the relationship between 'John O'Neill (Northern Ireland footballer)' and 'Queens Park Rangers F.C.'?,'John O'Neill (Northern Ireland footballer)' [played for] 'Queens Park Rangers F.C.',['played for'],plays for,"[""False. Reason: John O'Neill, the Northern Ireland footballer, did not play for Queens Park Rangers F.C. during his professional career.""]",['false'],['played for']
Vladimir Vujović (footballer),plays for,FK Sutjeska Nikšić,What is the relationship between 'Vladimir Vujović (footballer)' and 'FK Sutjeska Nikšić'?,'Vladimir Vujović (footballer)' [plays for] 'FK Sutjeska Nikšić',['plays for'],plays for,"['True. Reason: Vladimir Vujović is a professional footballer who plays for FK Sutjeska Nikšić, so the relationship ""Vladimir Vujović (footballer) plays for FK Sutjeska Nikšić"" is true based on common knowledge.']",['true'],"['plays for', 'plays for']"
"Indianola, Iowa",is located in,"Warren County, Iowa","What is the relationship between 'Indianola, Iowa' and 'Warren County, Iowa'?","'Indianola, Iowa' [is located in] 'Warren County, Iowa'",['is located in'],is located in,"['True. Reason: Indianola, Iowa is located in Warren County, Iowa according to common geographical knowledge.']",['true'],"['is located in', 'is located in']"
Trimi Makolli,is affiliated to,IK Frej,What is the relationship between 'Trimi Makolli' and 'IK Frej'?,'Trimi Makolli' [plays for] 'IK Frej',['plays for'],is affiliated to,"['False. Reason: Trimi Makolli is not a known professional football (soccer) player, and thus he does not play for IK Frej.']",['false'],['plays for']
Bernd Nehrig,plays for,FC St. Pauli,What is the relationship between 'Bernd Nehrig' and 'FC St. Pauli'?,'Bernd Nehrig' [plays for] 'FC St. Pauli',['plays for'],plays for,['True. Reason: Bernd Nehrig is a former German professional footballer who played for FC St. Pauli during his career.'],['true'],"['plays for', 'plays for']"
Fuzhou Changle International Airport,is connected to,Shenzhen Bao'an International Airport,What is the relationship between 'Fuzhou Changle International Airport' and 'Shenzhen Bao'an International Airport'?,'Fuzhou Changle International Airport' [has direct flight connection to] 'Shenzhen Bao'an International Airport',['has direct flight connection to'],is connected to,"[""True. Reason: Fuzhou Changle International Airport and Shenzhen Bao'an International Airport are both major airports in China, and it is common for major airports to have direct flight connections between them.""]",['true'],['has website']
Rosalyn Sussman Yalow,has won prize,Albert Lasker Award for Basic Medical Research,What is the relationship between 'Rosalyn Sussman Yalow' and 'Albert Lasker Award for Basic Medical Research'?,'Rosalyn Sussman Yalow' [has won prize] 'Albert Lasker Award for Basic Medical Research',['has won prize'],has won prize,['True. Reason: Rosalyn Sussman Yalow did indeed win the Albert Lasker Award for Basic Medical Research in 1976.'],['true'],"['has won prize', 'has won prize']"
Anthony Bowie,is affiliated to,Lega Basket Serie A,What is the relationship between 'Anthony Bowie' and 'Lega Basket Serie A'?,'Anthony Bowie' [is affiliated to] 'Lega Basket Serie A',['is affiliated to'],is affiliated to,"['False. Reason: Anthony Bowie is a retired American basketball player, and Lega Basket Serie A is the highest level of professional basketball league in Italy. There is no direct affiliation between Anthony Bowie and Lega Basket Serie A.']",['false'],['played for']
Germán Pinillos,is affiliated to,Manager (association football),What is the relationship between 'Germán Pinillos' and 'Manager (association football)'?,'Germán Pinillos' [is known for] 'Manager (association football)',['is known for'],is affiliated to,['False. Reason: Germán Pinillos is not a well-known manager in association football.'],['false'],['is affiliated to']
Ivan Starkov,plays for,FC SKA Energiya Khabarovsk,What is the relationship between 'Ivan Starkov' and 'FC SKA Energiya Khabarovsk'?,'Ivan Starkov' [plays for] 'FC SKA Energiya Khabarovsk',['plays for'],plays for,['False. Reason: Ivan Starkov does not play for FC SKA Energiya Khabarovsk.'],['false'],['plays for']
"Gertrude of Babenberg, Duchess of Bohemia",has child,"Frederick, Duke of Bohemia","What is the relationship between 'Gertrude of Babenberg, Duchess of Bohemia' and 'Frederick, Duke of Bohemia'?","'Gertrude of Babenberg, Duchess of Bohemia' [is married to] 'Frederick, Duke of Bohemia'",['is married to'],has child,"['False. Reason: Gertrude of Babenberg was married to Vladislaus II, Duke of Bohemia, not Frederick, Duke of Bohemia.']",['false'],['is married to']
Henning Mankell,was born in,Stockholm,What is the relationship between 'Henning Mankell' and 'Stockholm'?,'Henning Mankell' [is located in] 'Stockholm',['is located in'],was born in,"['False. Reason: Henning Mankell was a Swedish author and playwright, known for his crime novels. He was born in Stockholm, Sweden, but he was not a physical location. The relationship of being located in a place does not apply to a person.']",['false'],['is connected to']
Mark Seagraves,has gender,male,What is the relationship between 'Mark Seagraves' and 'male'?,'Mark Seagraves' [has gender] 'male',['has gender'],has gender,"['False. Reason: Mark Seagraves is a specific individual and not commonly known for their gender identity in a general sense. Gender is a personal attribute that is not typically included in formal knowledge graphs, so this relationship cannot be verified based on common sense.']",['false'],['has gender']
Doug Rougvie,is affiliated to,Fulham F.C.,What is the relationship between 'Doug Rougvie' and 'Fulham F.C.'?,'Doug Rougvie' [is affiliated to] 'Fulham F.C.',['is affiliated to'],is affiliated to,"['False. Reason: Doug Rougvie was a Scottish professional footballer who played for teams such as Aberdeen, Chelsea, and Brighton & Hove Albion during his career. There is no known affiliation between Doug Rougvie and Fulham F.C.']",['false'],['is affiliated to']
Sivanath Sastri,plays for,S.L. Benfica,What is the relationship between 'Sivanath Sastri' and 'S.L. Benfica'?,'Sivanath Sastri' [is affiliated to] 'S.L. Benfica'.,['is affiliated to'],plays for,"['False. Reason: Sivanath Sastri was an Indian educator and freedom fighter, while S.L. Benfica is a Portuguese sports club. There is no logical affiliation or connection between an individual from India and a football club from Portugal.']",['false'],['influences']
Kevin McKinlay,is affiliated to,Stenhousemuir F.C.,What is the relationship between 'Kevin McKinlay' and 'Stenhousemuir F.C.'?,'Kevin McKinlay' [plays for] 'Stenhousemuir F.C.',['plays for'],is affiliated to,"['False. Reason: Stenhousemuir F.C. is a professional football club in Scotland, and Kevin McKinlay is not a professional football player.']",['false'],['plays for']
Paulo Almeida,plays for,Coritiba Foot Ball Club,What is the relationship between 'Paulo Almeida' and 'Coritiba Foot Ball Club'?,'Paulo Almeida' [played for] 'Coritiba Foot Ball Club',['played for'],plays for,"['True. Reason: Paulo Almeida played for Coritiba Foot Ball Club, a Brazilian football team, during his professional football career.']",['true'],['is affiliated to']
Kenny Cutler,plays for,Richmond Kickers,What is the relationship between 'Kenny Cutler' and 'Richmond Kickers'?,'Kenny Cutler' [works at] 'Richmond Kickers',['works at'],plays for,"['False. Reason: Based on common knowledge, Kenny Cutler is not a well-known figure or public figure associated with Richmond Kickers, so it is unlikely that he works at Richmond Kickers.']",['false'],['plays for']
