head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Sebastian Haffner,place of death,Göttingen,0,Q57535,P20,Q3033,What is the relationship between 'Sebastian Haffner' and 'Göttingen'?,'Sebastian Haffner' [place of birth] 'Göttingen'; 'Sebastian Haffner' [residence] 'Göttingen',"['place of birth', 'residence']",relationship is ambiguous,"['True. Reason: Sebastian Haffner was born in Berlin, not Göttingen.', 'False. Reason: Sebastian Haffner did not reside in Göttingen. Sebastian Haffner, known as a German journalist and author, lived in Berlin and London during his lifetime, but not in Göttingen.']"
Jerry Lewis,occupation,singer-songwriter,1,Q294927,P106,Q488205,What is the relationship between 'Jerry Lewis' and 'singer-songwriter'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Prince,occupation,film producer,1,Q7542,P106,Q3282637,What is the relationship between 'Prince' and 'film producer'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Bangladesh,diplomatic relation,Belarus,1,Q902,P530,Q184,What is the relationship between 'Bangladesh' and 'Belarus'?,Relationship is ambiguous,['relationship is ambiguous'],diplomatic relation,['relationship is ambiguous']
Richard Wright,country of citizenship,Kingdom of Italy,0,Q190251,P27,Q172579,What is the relationship between 'Richard Wright' and 'Kingdom of Italy'?,'Richard Wright' [unmarried partner] 'Kingdom of Italy',['unmarried partner'],relationship is ambiguous,"['False. Reason: Richard Wright, an American author, was not known to have any direct relationship with the Kingdom of Italy, especially as an unmarried partner.']"
Sheryl Crow,field of work,musical composition,1,Q200586,P101,Q207628,What is the relationship between 'Sheryl Crow' and 'musical composition'?,'Sheryl Crow' [notable works] 'musical composition',['notable works'],field of work,"[""False. Reason: Sheryl Crow is a singer and songwriter known for her work in music, so it is more appropriate to say that Sheryl Crow's notable works include musical compositions rather than stating that she has notable works in the category of musical composition.""]"
Mikhail Lermontov,place of birth,Los Angeles,0,Q46599,P19,Q65,What is the relationship between 'Mikhail Lermontov' and 'Los Angeles'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Mario Vargas Llosa,occupation,university teacher,1,Q39803,P106,Q1622272,What is the relationship between 'Mario Vargas Llosa' and 'university teacher'?,'Mario Vargas Llosa' [occupation] 'university teacher',['occupation'],occupation,['True. Reason: Mario Vargas Llosa has worked as a university teacher in addition to being a prominent writer and public intellectual.']
Günther Anders,place of death,New York City,0,Q60884,P20,Q60,What is the relationship between 'Günther Anders' and 'New York City'?,'Günther Anders' [place of burial] 'New York City',['place of burial'],relationship is ambiguous,"['False. Reason: Günther Anders, a philosopher and cultural critic, is not buried in New York City. He is buried in Vienna, Austria.']"
Switzerland,diplomatic relation,European Union,1,Q39,P530,Q458,What is the relationship between 'Switzerland' and 'European Union'?,'Switzerland' [notable works] 'European Union'; 'Switzerland' [notable works] 'European Union treaties'.,"['notable works', 'notable works']",diplomatic relation,"['False. Reason: Switzerland is not a member of the European Union, so it does not have any notable works within the European Union.', 'False. Reason: Switzerland is not a member of the European Union, so it is not accurate to say that the European Union has any notable works related to Switzerland.']"
Randy Newman,occupation,composer,1,Q318475,P106,Q36834,What is the relationship between 'Randy Newman' and 'composer'?,'Randy Newman' [occupation] 'composer',['occupation'],occupation,"['True. Reason: Randy Newman is a well-known composer, musician, and songwriter, so the relationship between Randy Newman and the occupation of composer is true based on common knowledge.']"
Thomas Paine,country of citizenship,Hungary,0,Q126462,P27,Q28,What is the relationship between 'Thomas Paine' and 'Hungary'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Herman Francis Mark,country of citizenship,Germany,0,Q85914,P27,Q183,What is the relationship between 'Herman Francis Mark' and 'Germany'?,'Herman Francis Mark' [country of citizenship] 'Germany',['country of citizenship'],relationship is ambiguous,"['False. Reason: Herman Francis Mark was born in Vienna, Austria, and later became a naturalized citizen of the United States. He was not a citizen of Germany.']"
Jacques Brel,occupation,screenwriter,1,Q1666,P106,Q28389,What is the relationship between 'Jacques Brel' and 'screenwriter'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
David Bowie,record label,Warner Bros. Records,0,Q5383,P264,Q843402,What is the relationship between 'David Bowie' and 'Warner Bros. Records'?,'David Bowie' [record label] 'Warner Bros. Records',['record label'],relationship is ambiguous,"['True. Reason: David Bowie was signed to Warner Bros. Records during a period of his music career, making the relationship between David Bowie and Warner Bros. Records true.']"
Edward Said,employer,Columbia University,1,Q201538,P108,Q49088,What is the relationship between 'Edward Said' and 'Columbia University'?,Edward Said [educated at] Columbia University,['educated at'],employer,"[""True. Reason: Edward Said was indeed educated at Columbia University, where he earned both his Bachelor's and Master's degrees before completing his PhD at Harvard University.""]"
Edvard Radzinsky,"languages spoken, written, or signed",Polish,0,Q283859,P1412,Q809,What is the relationship between 'Edvard Radzinsky' and 'Polish'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Brad Pitt,spouse,Seth Rogen,0,Q35332,P26,Q220308,What is the relationship between 'Brad Pitt' and 'Seth Rogen'?,"1. 'Brad Pitt' [cast member] 'Seth Rogen'; 
2. 'Brad Pitt' [colleague] 'Seth Rogen'; 
3. 'Brad Pitt' [co-star] 'Seth Rogen'; 
4. 'Brad Pitt' [actor in the same film as] 'Seth Rogen';","['cast member', 'colleague', 'costar', 'actor in the same film as']",relationship is ambiguous,"['False. Reason: Brad Pitt and Seth Rogen are both actors, but there is no direct evidence to suggest that Brad Pitt and Seth Rogen have appeared in the same movie or TV show as co-stars, making it unlikely that Brad Pitt is a cast member with Seth Rogen.', 'False. Reason: Brad Pitt and Seth Rogen are not colleagues in the film industry. While they may have worked together on a project, the term ""colleague"" typically implies a more long-term, professional relationship such as being part of the same organization or regularly collaborating on multiple projects.', 'False. Reason: Brad Pitt and Seth Rogen have never appeared together in a movie or TV show as co-stars.', 'False. Reason: There is no clear connection or evidence to suggest that Brad Pitt and Seth Rogen have worked together in a film.']"
Bernard-Henri Lévy,occupation,poet,0,Q313509,P106,Q49757,What is the relationship between 'Bernard-Henri Lévy' and 'poet'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Thomas Mann,occupation,playwright,0,Q37030,P106,Q214917,What is the relationship between 'Thomas Mann' and 'playwright'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Ján Kollár,occupation,writer,1,Q220550,P106,Q36180,What is the relationship between 'Ján Kollár' and 'writer'?,'Ján Kollár' [occupation] 'writer',['occupation'],occupation,"['True. Reason: Ján Kollár was a Slovak poet, writer, and scientist, known for his contributions to Slovak literature.']"
AJ Michalka,country of citizenship,Israel,0,Q236066,P27,Q801,What is the relationship between 'AJ Michalka' and 'Israel'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Herman Francis Mark,educated at,Heidelberg University,0,Q85914,P69,Q151510,What is the relationship between 'Herman Francis Mark' and 'Heidelberg University'?,'Herman Francis Mark' [educated at] 'Heidelberg University'.,['educated at'],relationship is ambiguous,['True. Reason: Herman Francis Mark was a German-American chemist and polymer scientist who studied and worked at Heidelberg University during his academic career.']
Robin Gibb,genre,hard rock,0,Q188482,P136,Q83270,What is the relationship between 'Robin Gibb' and 'hard rock'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Theodor Mommsen,country of citizenship,Romania,0,Q25351,P27,Q218,What is the relationship between 'Theodor Mommsen' and 'Romania'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Pavel Jozef Šafárik,country of citizenship,Soviet Union,0,Q158354,P27,Q15180,What is the relationship between 'Pavel Jozef Šafárik' and 'Soviet Union'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
AJ Michalka,occupation,singer-songwriter,1,Q236066,P106,Q488205,What is the relationship between 'AJ Michalka' and 'singer-songwriter'?,'AJ Michalka' [occupation] 'singer-songwriter',['occupation'],occupation,"['True. Reason: AJ Michalka is a known singer-songwriter, as part of the musical duo Aly & AJ.']"
Bryan Ferry,occupation,film actor,1,Q216179,P106,Q10800557,What is the relationship between 'Bryan Ferry' and 'film actor'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Mae West,place of burial,New York City,1,Q202878,P119,Q60,What is the relationship between 'Mae West' and 'New York City'?,1. 'Mae West' [residence] 'New York City',['residence'],place of burial,"['False. Reason: Mae West was primarily associated with Hollywood, and not New York City, where she was born but did not reside for most of her career.']"
Lori Lieberman,country of citizenship,Brazil,0,Q536723,P27,Q155,What is the relationship between 'Lori Lieberman' and 'Brazil'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Galina Vishnevskaya,place of death,Munich,0,Q230916,P20,Q1726,What is the relationship between 'Galina Vishnevskaya' and 'Munich'?,'Galina Vishnevskaya' [place of death] 'Munich',['place of death'],relationship is ambiguous,"['True. Reason: Galina Vishnevskaya, the Russian soprano, passed away in Munich, Germany.']"
Camille Jordan,employer,École Polytechnique,1,Q310755,P108,Q273626,What is the relationship between 'Camille Jordan' and 'École Polytechnique'?,'Camille Jordan' [educated at] 'École Polytechnique',['educated at'],employer,"['True. Reason: Camille Jordan was a French mathematician who studied at École Polytechnique, so it is true that he was educated at École Polytechnique.']"
