head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Switzerland,diplomatic relation,European Union,1,Q39,P530,Q458,What is the relationship between 'Switzerland' and 'European Union'?,Switzerland [country] European Union,['country'],diplomatic relation,"['True. Reason: Switzerland is a country in Europe, and the European Union is a political and economic union of European countries. Switzerland is not a member of the European Union, but it is geographically located in Europe.']"
Randy Newman,occupation,composer,1,Q318475,P106,Q36834,What is the relationship between 'Randy Newman' and 'composer'?,Randy Newman [occupation] composer,['occupation'],occupation,"['True. Reason: Randy Newman is a well-known composer, singer, and songwriter, so it is true that his occupation is a composer.']"
Thomas Paine,country of citizenship,Hungary,0,Q126462,P27,Q28,What is the relationship between 'Thomas Paine' and 'Hungary'?,Thomas Paine [country of citizenship] Hungary,['country of citizenship'],relationship is ambiguous,"['False. Reason: Thomas Paine was an English-American political activist, philosopher, and Founding Father of the United States, he was not a citizen of Hungary.']"
Herman Francis Mark,country of citizenship,Germany,0,Q85914,P27,Q183,What is the relationship between 'Herman Francis Mark' and 'Germany'?,Herman Francis Mark [country of citizenship] Germany,['country of citizenship'],relationship is ambiguous,"['True. Reason: Herman Francis Mark was born in Germany and spent a significant part of his life there, which establishes his strong tie to the country.']"
Jacques Brel,occupation,screenwriter,1,Q1666,P106,Q28389,What is the relationship between 'Jacques Brel' and 'screenwriter'?,Relationship is ambiguous.,['relationship is ambiguous'],occupation,['relationship is ambiguous']
David Bowie,record label,Warner Bros. Records,0,Q5383,P264,Q843402,What is the relationship between 'David Bowie' and 'Warner Bros. Records'?,David Bowie [record label] Warner Bros. Records,['record label'],relationship is ambiguous,['True. Reason: David Bowie was signed to Warner Bros. Records for a period of time during his career.']
Edward Said,employer,Columbia University,1,Q201538,P108,Q49088,What is the relationship between 'Edward Said' and 'Columbia University'?,Edward Said [educated at] Columbia University.,['educated at'],employer,"[""True. Reason: Edward Said was indeed educated at Columbia University, where he received his bachelor's degree in 1957, his master's degree in 1960, and his Ph.D. in 1964.""]"
Edvard Radzinsky,"languages spoken, written, or signed",Polish,0,Q283859,P1412,Q809,What is the relationship between 'Edvard Radzinsky' and 'Polish'?,Edvard Radzinsky [ethnic group] Polish,['ethnic group'],relationship is ambiguous,"['False. Reason: Edvard Radzinsky is a Russian author and historian, not Polish.']"
Brad Pitt,spouse,Seth Rogen,0,Q35332,P26,Q220308,What is the relationship between 'Brad Pitt' and 'Seth Rogen'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Bernard-Henri Lévy,occupation,poet,0,Q313509,P106,Q49757,What is the relationship between 'Bernard-Henri Lévy' and 'poet'?,Bernard-Henri Lévy [occupation] poet,['occupation'],relationship is ambiguous,"['False. Reason: Bernard-Henri Lévy is known as a French public intellectual, philosopher, and filmmaker, rather than a poet.']"
Thomas Mann,occupation,playwright,0,Q37030,P106,Q214917,What is the relationship between 'Thomas Mann' and 'playwright'?,Thomas Mann [occupation] playwright,['occupation'],relationship is ambiguous,"['False. Reason: Thomas Mann was a German novelist, not a playwright.']"
Ján Kollár,occupation,writer,1,Q220550,P106,Q36180,What is the relationship between 'Ján Kollár' and 'writer'?,Ján Kollár [occupation] writer,['occupation'],occupation,"['True. Reason: Ján Kollár was a Slovak poet, translator, and philosopher, which aligns with the occupation of a writer.']"
AJ Michalka,country of citizenship,Israel,0,Q236066,P27,Q801,What is the relationship between 'AJ Michalka' and 'Israel'?,AJ Michalka [country of citizenship] Israel,['country of citizenship'],relationship is ambiguous,"['False. Reason: AJ Michalka is an American actress, singer, and musician. She was born in the United States and is a citizen of the United States, not Israel.']"
Herman Francis Mark,educated at,Heidelberg University,0,Q85914,P69,Q151510,What is the relationship between 'Herman Francis Mark' and 'Heidelberg University'?,Herman Francis Mark [educated at] Heidelberg University.,['educated at'],relationship is ambiguous,['True. Reason: Herman Francis Mark was a German-American polymer chemist who received his Ph.D. in chemistry from Heidelberg University in Germany in 1926.']
Robin Gibb,genre,hard rock,0,Q188482,P136,Q83270,What is the relationship between 'Robin Gibb' and 'hard rock'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Theodor Mommsen,country of citizenship,Romania,0,Q25351,P27,Q218,What is the relationship between 'Theodor Mommsen' and 'Romania'?,Theodor Mommsen [influenced by] Romania,['influenced by'],relationship is ambiguous,"['False. Reason: Theodor Mommsen was a German historian and Romania is a country, therefore it does not make sense for Mommsen to be influenced by Romania in a knowledge graph context.']"
Pavel Jozef Šafárik,country of citizenship,Soviet Union,0,Q158354,P27,Q15180,What is the relationship between 'Pavel Jozef Šafárik' and 'Soviet Union'?,Pavel Jozef Šafárik [influenced by] Soviet Union.,['influenced by'],relationship is ambiguous,"['False. Reason: Pavel Jozef Šafárik was a Slovak poet, philologist, and historian who lived in the 19th century, while the Soviet Union was established in 1922. Therefore, it is not possible for Šafárik to have been influenced by the Soviet Union.']"
AJ Michalka,occupation,singer-songwriter,1,Q236066,P106,Q488205,What is the relationship between 'AJ Michalka' and 'singer-songwriter'?,AJ Michalka [occupation] singer-songwriter,['occupation'],occupation,"['True. Reason: AJ Michalka is a known singer-songwriter, so the relationship between AJ Michalka and the occupation of a singer-songwriter is true based on common knowledge.']"
Bryan Ferry,occupation,film actor,1,Q216179,P106,Q10800557,What is the relationship between 'Bryan Ferry' and 'film actor'?,Bryan Ferry [occupation] film actor,['occupation'],occupation,"['False. Reason: Bryan Ferry is a musician and singer, not a film actor.']"
Mae West,place of burial,New York City,1,Q202878,P119,Q60,What is the relationship between 'Mae West' and 'New York City'?,Mae West [place of birth] New York City,['place of birth'],place of burial,"['True. Reason: Mae West was born in New York City, so the relationship ""Mae West"" [place of birth] ""New York City"" is true based on common knowledge.']"
Lori Lieberman,country of citizenship,Brazil,0,Q536723,P27,Q155,What is the relationship between 'Lori Lieberman' and 'Brazil'?,Lori Lieberman [country of citizenship] Brazil,['country of citizenship'],relationship is ambiguous,"['False. Reason: Lori Lieberman is an American singer-songwriter, not Brazilian.']"
Galina Vishnevskaya,place of death,Munich,0,Q230916,P20,Q1726,What is the relationship between 'Galina Vishnevskaya' and 'Munich'?,Galina Vishnevskaya [place of death] Munich,['place of death'],relationship is ambiguous,"['True. Reason: Galina Vishnevskaya, a Russian soprano opera singer, died in Munich, Germany in 2012.']"
Camille Jordan,employer,École Polytechnique,1,Q310755,P108,Q273626,What is the relationship between 'Camille Jordan' and 'École Polytechnique'?,Camille Jordan [educated at] École Polytechnique.,['educated at'],employer,['True. Reason: Camille Jordan was a French mathematician who was indeed educated at the prestigious École Polytechnique in France.']
Hans Mayer,country of citizenship,Austria-Hungary,0,Q70737,P27,Q28513,What is the relationship between 'Hans Mayer' and 'Austria-Hungary'?,Hans Mayer [place of birth] Austria-Hungary,['place of birth'],relationship is ambiguous,"['True. Reason: Hans Mayer, a renowned German literary scholar, was born in Austria-Hungary which was a historical empire in Central Europe that existed from 1867-1918.']"
Lea Salonga,record label,Sony Music,1,Q294144,P264,Q330629,What is the relationship between 'Lea Salonga' and 'Sony Music'?,Lea Salonga [record label] Sony Music.,['record label'],record label,"['False. Reason: Lea Salonga is primarily known as a musical theatre actress and singer, and she has not been associated with Sony Music as her record label.']"
Hannah Arendt,influenced by,Heinrich Heine,0,Q60025,P737,Q44403,What is the relationship between 'Hannah Arendt' and 'Heinrich Heine'?,Hannah Arendt [influenced by] Heinrich Heine,['influenced by'],relationship is ambiguous,"[""True. Reason: Heinrich Heine was a German poet, journalist, and essayist whose works influenced many intellectuals and philosophers, including Hannah Arendt. Hannah Arendt was known to have drawn inspiration from Heine's writings and ideas, making it plausible that she was influenced by him.""]"
Jennette McCurdy,genre,pop music,1,Q4473,P136,Q37073,What is the relationship between 'Jennette McCurdy' and 'pop music'?,Jennette McCurdy [genre] pop music,['genre'],genre,['False. Reason: Jennette McCurdy is known for her work in acting and not for being a pop music artist.']
Marvin Gaye,record label,Motown,1,Q189758,P264,Q43327,What is the relationship between 'Marvin Gaye' and 'Motown'?,Marvin Gaye [cast member] Motown,['cast member'],record label,"['False. Reason: Marvin Gaye was a singer and songwriter associated with Motown Records, rather than being a cast member.']"
Elizabeth Bishop,occupation,diplomat,0,Q235946,P106,Q193391,What is the relationship between 'Elizabeth Bishop' and 'diplomat'?,Elizabeth Bishop [occupation] diplomat,['occupation'],relationship is ambiguous,['False. Reason: Elizabeth Bishop was known as a poet and not as a diplomat.']
Tara Strong,place of birth,Munich,0,Q4029,P19,Q1726,What is the relationship between 'Tara Strong' and 'Munich'?,Tara Strong [narrative location] Munich,['narrative location'],relationship is ambiguous,['False. Reason: Tara Strong is a voice actress and not a narrative location like Munich.']
Saul Williams,occupation,television actor,1,Q533369,P106,Q10798782,What is the relationship between 'Saul Williams' and 'television actor'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Edward Said,country of citizenship,Austria,0,Q201538,P27,Q40,What is the relationship between 'Edward Said' and 'Austria'?,Edward Said [place of birth] Austria,['place of birth'],relationship is ambiguous,"['False. Reason: Edward Said was actually born in Jerusalem, which is located in Palestine, not in Austria.']"
J. Rodolfo Wilcock,occupation,politician,0,Q1643790,P106,Q82955,What is the relationship between 'J. Rodolfo Wilcock' and 'politician'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
